instance_path,split,index_in_split,filename
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_110_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,109,cpbsd_instance_110_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_111_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,110,cpbsd_instance_111_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_112_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,111,cpbsd_instance_112_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_113_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,112,cpbsd_instance_113_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_114_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,113,cpbsd_instance_114_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_115_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,114,cpbsd_instance_115_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_116_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,115,cpbsd_instance_116_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_117_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,116,cpbsd_instance_117_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_118_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,117,cpbsd_instance_118_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_119_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,118,cpbsd_instance_119_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_120_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,119,cpbsd_instance_120_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_121_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,120,cpbsd_instance_121_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_122_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,121,cpbsd_instance_122_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_123_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,122,cpbsd_instance_123_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_124_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,123,cpbsd_instance_124_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_125_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,124,cpbsd_instance_125_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_126_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,125,cpbsd_instance_126_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_127_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,126,cpbsd_instance_127_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_128_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,127,cpbsd_instance_128_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_129_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,128,cpbsd_instance_129_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_130_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,129,cpbsd_instance_130_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_131_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,130,cpbsd_instance_131_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_132_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,131,cpbsd_instance_132_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_133_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,132,cpbsd_instance_133_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_134_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,133,cpbsd_instance_134_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_135_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,134,cpbsd_instance_135_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_136_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,135,cpbsd_instance_136_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_137_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,136,cpbsd_instance_137_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_138_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,137,cpbsd_instance_138_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_139_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,138,cpbsd_instance_139_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_140_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,139,cpbsd_instance_140_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_141_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,140,cpbsd_instance_141_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_142_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,141,cpbsd_instance_142_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_143_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,142,cpbsd_instance_143_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_144_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,143,cpbsd_instance_144_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_145_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,144,cpbsd_instance_145_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_146_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,145,cpbsd_instance_146_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_147_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,146,cpbsd_instance_147_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_148_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,147,cpbsd_instance_148_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_149_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,148,cpbsd_instance_149_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_150_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,149,cpbsd_instance_150_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_151_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,150,cpbsd_instance_151_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_152_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,151,cpbsd_instance_152_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_153_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,152,cpbsd_instance_153_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_154_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,153,cpbsd_instance_154_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_155_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,154,cpbsd_instance_155_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_156_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,155,cpbsd_instance_156_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_157_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,156,cpbsd_instance_157_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_158_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,157,cpbsd_instance_158_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_159_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,158,cpbsd_instance_159_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_160_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,159,cpbsd_instance_160_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_161_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,160,cpbsd_instance_161_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_162_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,161,cpbsd_instance_162_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_163_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,162,cpbsd_instance_163_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_164_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,163,cpbsd_instance_164_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_165_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,164,cpbsd_instance_165_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_166_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,165,cpbsd_instance_166_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_167_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,166,cpbsd_instance_167_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_168_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,167,cpbsd_instance_168_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_169_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,168,cpbsd_instance_169_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_170_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,169,cpbsd_instance_170_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_171_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,170,cpbsd_instance_171_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_172_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,171,cpbsd_instance_172_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_173_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,172,cpbsd_instance_173_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_174_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,173,cpbsd_instance_174_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_175_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,174,cpbsd_instance_175_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_176_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,175,cpbsd_instance_176_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_177_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,176,cpbsd_instance_177_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_178_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,177,cpbsd_instance_178_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_179_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,178,cpbsd_instance_179_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_180_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,179,cpbsd_instance_180_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_181_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,180,cpbsd_instance_181_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_182_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,181,cpbsd_instance_182_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_183_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,182,cpbsd_instance_183_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_184_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,183,cpbsd_instance_184_N5_K50_normal_rho0.0_full_random_corr.msgpack
